ID,CultLand,CropTillageDepth,Residue_length,Block,Harv_method,Residue_perc,Seedlings,Districts,LandPreparationMethods
ID_4UYBIDL1VAFR,30,5,25,7,0,10,6.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_WQZBEYMQZVE8,32,5,25,7,0,10,6.4,semi-desert,TractorPlough FourWheelTracRotavator
ID_LPNG4H3P9ZXD,100,8,25,7,0,10,12.5,semi-desert,FourWheelTracRotavator TractorPlough
ID_EMORR1PC0GYE,10,5,27,2,0,10,2.0,desert,TractorPlough FourWheelTracRotavator
ID_M89VQ1IW9QDB,15,6,28,1,0,10,2.5,semi-desert,TractorPlough
ID_DNP09W61VO3C,15,7,30,2,0,10,2.142857142857143,desert,TractorPlough FourWheelTracRotavator
ID_YGYHL4I9724R,50,5,22,6,0,10,10.0,semi-desert,TractorPlough
ID_4BUF8KA1KQN5,11,6,25,1,0,10,1.8333333333333333,semi-desert,FourWheelTracRotavator
ID_Q86ERV2D2V84,7,6,25,0,0,10,1.1666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_JCN9PLCIBMOJ,23,4,24,8,0,10,5.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_P4YHHC0LK34G,32,4,21,4,0,10,8.0,lush,TractorPlough
ID_B9KYIYAX9BG6,16,4,30,0,0,10,4.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_DAW3XMTIO4ZP,10,5,25,0,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_6VGXMOTOOIJX,10,3,28,4,0,10,3.3333333333333335,lush,TractorPlough
ID_SF968PV7XZPL,15,4,28,4,0,10,3.75,lush,TractorPlough
ID_RRDHLTJKGNMO,50,4,29,3,0,10,12.5,lush,TractorPlough BullockPlough
ID_P6YIJMCIE1C7,27,3,25,4,0,10,9.0,lush,TractorPlough
ID_6K0CNLLZEHMX,15,3,27,0,0,10,5.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_MW3ZP3DL5MK5,23,4,23,4,0,10,5.75,lush,TractorPlough
ID_M4SRP60IGMNL,13,4,30,5,0,10,3.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_CLQSAZWURI9V,39,4,23,4,0,10,9.75,lush,TractorPlough
ID_EIFSC3UJ6QW3,50,7,30,2,0,10,7.142857142857143,desert,TractorPlough FourWheelTracRotavator
ID_JU2O4REGNI96,8,4,30,5,0,10,2.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_HFI7R0P4G76L,30,6,30,2,0,10,5.0,desert,FourWheelTracRotavator TractorPlough
ID_8J2D9859NKQZ,35,3,28,5,0,10,11.666666666666666,semi-desert,WetTillagePuddling BullockPlough TractorPlough FourWheelTracRotavator
ID_CC55GF80WUNL,40,3,28,4,0,10,13.333333333333334,lush,TractorPlough
ID_TN21B2SABVJF,9,6,30,1,0,10,1.5,semi-desert,TractorPlough
ID_6OVUZRIBLXIS,40,6,25,7,0,10,6.666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_HA5WLJOFRK8C,15,4,30,8,0,10,3.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_RNKNCASTB8S2,5,5,25,0,0,10,1.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_45N6M5AJLE0P,10,4,29,3,0,10,2.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_ZOKCZ2M5PXGD,35,4,22,4,0,10,8.75,lush,TractorPlough
ID_2F3SNO227X2E,7,4,30,5,0,10,1.75,semi-desert,TractorPlough FourWheelTracRotavator
ID_EC36GY0UQ6KS,13,3,28,5,0,10,4.333333333333333,semi-desert,WetTillagePuddling TractorPlough BullockPlough FourWheelTracRotavator
ID_N9YDYIYMP5UE,10,4,30,5,0,10,2.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_5NMVTJWO7G5M,20,4,30,8,0,10,5.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_I626LRO5OYL2,50,5,25,7,0,10,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_6SVALX7Z9IRB,36,4,21,4,0,10,9.0,lush,TractorPlough
ID_C6OLOYDWBPKW,30,6,25,7,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_XPTIRYTH4RRA,60,4,25,6,0,10,15.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_FADL0OI5018Q,2,4,30,5,0,10,0.5,semi-desert,TractorPlough
ID_8Q89DLWRMVEF,36,4,27,3,0,10,9.0,lush,TractorPlough WetTillagePuddling BullockPlough
ID_40R70HQHBGPV,10,4,8,7,0,10,2.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_U7DHIO25UQYV,9,4,27,3,0,10,2.25,lush,TractorPlough
ID_WV8NCYNQVXH2,30,4,30,0,0,10,7.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_NOBYD7SUULVB,25,8,30,2,0,10,3.125,desert,TractorPlough FourWheelTracRotavator
ID_MHDLNDRTC891,10,4,30,8,0,10,2.5,desert,WetTillagePuddling FourWheelTracRotavator
ID_OX972L926EHL,5,4,26,3,0,10,1.25,lush,TractorPlough
ID_QCLCKSKTFYJF,30,6,22,7,0,10,5.0,semi-desert,TractorPlough
ID_8K6HPAE2TTXW,30,5,30,5,0,10,6.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_YTW1U8WY4A03,30,3,24,6,0,10,10.0,semi-desert,TractorPlough Other
ID_DXAOUUHKY2O7,20,6,30,2,0,10,3.3333333333333335,desert,TractorPlough FourWheelTracRotavator
ID_H53WUHPGOH8I,32,4,23,4,0,10,8.0,lush,TractorPlough
ID_DZP81OA6J5MG,220,3,30,7,1,40,73.33333333333333,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_P5PVXFNMH4GX,21,2,27,0,0,10,10.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_HI50F2G1JNT6,23,4,23,4,0,10,5.75,lush,TractorPlough
ID_Y126D12TZD66,25,3,28,4,0,10,8.333333333333334,lush,TractorPlough
ID_TUQ6ZE17C4JR,60,4,25,6,1,40,15.0,semi-desert,TractorPlough
ID_OECYRJ226TIL,5,8,30,2,0,10,0.625,desert,TractorPlough FourWheelTracRotavator
ID_TWWK66I7G7BQ,25,6,25,2,0,10,4.166666666666667,desert,TractorPlough FourWheelTracRotavator
ID_AYKUZTX4ATGH,22,5,25,0,1,40,4.4,semi-desert,TractorPlough FourWheelTracRotavator
ID_36DVZKG0YTG0,15,3,25,4,0,10,5.0,lush,TractorPlough
ID_QGTWM4HZR2AL,70,5,30,6,1,40,14.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_J17QY5Y4RX4U,20,4,27,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_CSZXMJK8ZA28,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_BEZ2TGYKHLY2,15,3,26,4,0,10,5.0,lush,TractorPlough
ID_UHIKBKN09CQV,15,3,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_YFGGTGPE9WZN,30,5,30,8,0,10,6.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_RT14BF2DYAJU,19,5,25,7,0,10,3.8,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_HTT58OABCPF3,70,5,26,7,0,10,14.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_LLYMLYHC1D51,5,4,30,5,0,10,1.25,semi-desert,TractorPlough FourWheelTracRotavator
ID_T2SM5X9L6BRN,40,5,30,2,0,10,8.0,desert,TractorPlough FourWheelTracRotavator
ID_5WDMUG1257SR,32,4,22,4,0,10,8.0,lush,TractorPlough
ID_HKXNWV6ZJH57,30,5,29,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_QT1AGUZKQCFI,23,4,26,3,0,10,5.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_7BRFO7ZYBDPP,25,6,30,2,0,10,4.166666666666667,desert,TractorPlough FourWheelTracRotavator
ID_0GLZXGBXJOOB,40,5,25,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_XQXFIAWXO9JS,30,6,30,1,0,10,5.0,semi-desert,TractorPlough
ID_JYM6EJ5ARO50,15,4,24,6,0,10,3.75,semi-desert,TractorPlough FourWheelTracRotavator
ID_4QOL92P6SURV,14,4,30,5,0,10,3.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_SQ8ZMNGIFMSW,17,4,30,5,0,10,4.25,semi-desert,TractorPlough
ID_55JRYFHFWHG6,20,4,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_9DYNAU0G3I3X,8,4,30,5,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_53XQJXDUA6YP,20,7,30,2,0,10,2.857142857142857,desert,TractorPlough FourWheelTracRotavator
ID_VPQOIHR5W8KM,20,4,30,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_X4K90VIMEDWZ,50,8,25,7,0,10,6.25,semi-desert,FourWheelTracRotavator TractorPlough
ID_BYXA63H4PLVU,15,4,26,3,0,10,3.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_5K6BTOS3OIY0,21,4,25,8,0,10,5.25,desert,WetTillagePuddling FourWheelTracRotavator
ID_Q3B94AN3GMR6,60,5,25,7,0,10,12.0,semi-desert,WetTillagePuddling TractorPlough
ID_DLFSDSIJB73T,15,5,25,2,0,10,3.0,desert,TractorPlough FourWheelTracRotavator
ID_W7FYERJ4WB2N,15,5,25,0,0,10,3.0,semi-desert,FourWheelTracRotavator TractorPlough
ID_UN96YY256A7K,20,4,28,4,0,10,5.0,lush,TractorPlough
ID_EAKTSBMMQSBW,40,5,25,6,0,10,8.0,semi-desert,TractorPlough
ID_Z82WEVR1W3BK,35,4,21,4,0,10,8.75,lush,TractorPlough
ID_88ZRDQ97PBKE,5,4,28,3,0,10,1.25,lush,TractorPlough
ID_3WC3F2N6HDFS,30,6,22,7,0,10,5.0,semi-desert,WetTillagePuddling
ID_INXYIXJNQNTY,65,4,28,7,1,40,16.25,semi-desert,FourWheelTracRotavator
ID_38R79BH01HVS,40,5,30,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_UEPSSIVVJEFC,6,4,26,3,0,10,1.5,lush,TractorPlough
ID_BOYLW1CDLK3Q,25,4,28,3,0,10,6.25,lush,TractorPlough BullockPlough
ID_YN5WAJSFH8LQ,40,4,29,3,0,10,10.0,lush,TractorPlough BullockPlough
ID_19JI4GB708LK,30,5,30,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_MFIX8LNHMCTZ,30,3,25,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_6KV5CJFUXPZB,40,4,29,3,0,10,10.0,lush,TractorPlough BullockPlough
ID_VIKT4M5UQ11K,60,4,28,7,0,10,15.0,semi-desert,TractorPlough
ID_LQGXEILWPUF1,25,4,27,3,0,10,6.25,lush,WetTillagePuddling TractorPlough BullockPlough
ID_UDEXXZE50IJQ,16,4,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_YV60LQJ53WMV,10,5,30,5,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_U3OED2YU7LIF,21,5,25,7,0,10,4.2,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_45PT9OQ8F9ZD,42,4,24,8,0,10,10.5,desert,WetTillagePuddling FourWheelTracRotavator
ID_LS558M8VR9TG,30,5,25,8,0,10,6.0,desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_5YQWX9648V7I,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_EFBUIO2SKMEU,18,5,26,7,0,10,3.6,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_6YBDH2LZ1TOO,45,4,21,8,0,10,11.25,desert,WetTillagePuddling FourWheelTracRotavator
ID_MKRS07W40CKU,20,4,28,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_KB2YPSU97GQ1,12,6,30,1,0,10,2.0,semi-desert,TractorPlough
ID_SM4NG646734R,10,4,30,5,0,10,2.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_Q8BM4IDEY1PN,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_FN1NOE9C2A5D,39,4,23,4,0,10,9.75,lush,TractorPlough
ID_TT04Q3GC45NV,30,4,26,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_ABU8RLT3IXSO,15,3,28,4,0,10,5.0,lush,TractorPlough
ID_TQMY0XNZIOK5,30,7,30,2,0,10,4.285714285714286,desert,FourWheelTracRotavator TractorPlough
ID_WPOYKFXZZ53M,30,3,29,7,1,40,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_ND9KQ02Z37OU,60,5,25,7,0,10,12.0,semi-desert,WetTillagePuddling TractorPlough
ID_HBN9M0YWR783,4,2,26,0,0,10,2.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_JBJN30IAFY1V,10,4,27,2,0,10,2.5,desert,TractorPlough FourWheelTracRotavator
ID_4ADITHLE7811,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_D0OI8X97OG1S,15,6,30,1,0,10,2.5,semi-desert,TractorPlough
ID_D2OPTT8RQ8WR,17,4,25,0,0,10,4.25,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_0BZGQRTLP0DI,20,8,30,2,0,10,2.5,desert,TractorPlough FourWheelTracRotavator
ID_GKXCVSLIJYCJ,30,5,28,2,0,10,6.0,desert,TractorPlough FourWheelTracRotavator
ID_KJHTK7NYORL7,20,3,30,3,0,10,6.666666666666667,lush,WetTillagePuddling TractorPlough BullockPlough
ID_2XQQVC1VMIM4,5,5,23,0,0,10,1.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_44E0WK98IALQ,15,3,25,4,0,10,5.0,lush,TractorPlough
ID_U08USIQJCRQJ,25,4,22,4,0,10,6.25,lush,TractorPlough
ID_4562FD0OD025,40,5,25,7,0,10,8.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_ZXQLZY79PBLL,10,4,29,3,0,10,2.5,lush,TractorPlough BullockPlough
ID_27A0D3EMVGAF,58,4,28,7,1,40,14.5,semi-desert,FourWheelTracRotavator
ID_H2EUNGOBZPW7,40,4,21,4,0,10,10.0,lush,TractorPlough
ID_I1U4DLQBFQQH,20,4,26,3,0,10,5.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_E5QVWZQULKW6,35,5,25,7,0,10,7.0,semi-desert,WetTillagePuddling TractorPlough
ID_WJ7LY93S9ZRW,60,4,30,7,0,10,15.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_2898YKTT7ABB,30,6,22,7,0,10,5.0,semi-desert,TractorPlough
ID_HR5BTM3ZFJOS,10,6,25,0,0,10,1.6666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_0QRJG9PKZEZC,55,4,25,7,1,40,13.75,semi-desert,FourWheelTracRotavator
ID_EUDPXWHNS1M5,40,6,25,7,0,10,6.666666666666667,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_H26G9SPYWZKO,30,4,29,3,0,10,7.5,lush,TractorPlough BullockPlough
ID_XICRNL7UEC4Y,40,6,25,7,0,10,6.666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_JD6P13YFFF0D,25,5,30,5,0,10,5.0,semi-desert,TractorPlough WetTillagePuddling BullockPlough FourWheelTracRotavator
ID_4LVMJFDSFUL1,5,6,24,2,0,10,0.8333333333333334,lush,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_DG9KELVSQF4J,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_Y09Q6X1N6SB2,6,4,30,8,0,10,1.5,desert,WetTillagePuddling FourWheelTracRotavator
ID_GC6P9ASWZBVR,10,4,28,3,0,10,2.5,lush,TractorPlough BullockPlough
ID_467ESTT4XKIE,10,5,30,5,0,10,2.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_SVESX4VRVO46,5,5,25,5,0,10,1.0,semi-desert,WetTillagePuddling FourWheelTracRotavator TractorPlough BullockPlough
ID_OK3N32A7U7XH,60,5,26,7,0,10,12.0,semi-desert,WetTillagePuddling TractorPlough
ID_LYETD5RFNGZY,8,4,26,3,0,10,2.0,lush,TractorPlough
ID_XLEAK0LFHSS1,30,3,26,3,0,10,10.0,lush,WetTillagePuddling TractorPlough BullockPlough
ID_KOZVPW7JZTJ9,10,4,28,3,0,10,2.5,lush,TractorPlough
ID_WO7Q8TWUBV2Z,20,3,27,3,0,10,6.666666666666667,lush,WetTillagePuddling TractorPlough BullockPlough
ID_9E4DCSSZD0EU,18,4,30,5,0,10,4.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_00EY6CRIUKNC,52,4,24,8,0,10,13.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_AF4ZN0C8PLMH,70,5,30,6,1,40,14.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_63OYGUR4FTWH,30,6,25,7,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator WetTillagePuddling
ID_WOCE64H7G3Z8,30,5,25,6,0,10,6.0,semi-desert,WetTillagePuddling
ID_V16U7MTYIFKE,15,4,28,4,0,10,3.75,lush,TractorPlough
ID_AXKZD2ACIT9Q,65,4,26,7,1,40,16.25,semi-desert,TractorPlough
ID_FIT9YXXJ1JCD,10,4,30,3,0,10,2.5,lush,TractorPlough BullockPlough
ID_G2PKGGH0MEHM,24,4,23,8,0,10,6.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_S9MG1QQXMH7V,20,8,30,2,0,10,2.5,desert,TractorPlough FourWheelTracRotavator
ID_TWBXKR1ET07Y,7,4,27,3,0,10,1.75,lush,TractorPlough
ID_06NBE2I4ERSS,15,2,28,0,0,10,7.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_21PIAZLPCUQ7,20,5,28,2,0,10,4.0,desert,TractorPlough FourWheelTracRotavator
ID_GBI1584YEJAU,80,3,23,6,0,10,26.666666666666668,semi-desert,Other
ID_DU0G20B2LLDW,20,4,22,4,0,10,5.0,lush,TractorPlough
ID_2XJPIQ929U9U,5,5,30,5,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_KTUET27T5PNA,20,5,30,5,0,10,4.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_9WWOQ5P3ZLGC,90,6,25,7,0,10,15.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_WPXV75MSVK1Z,20,6,28,2,0,10,3.3333333333333335,desert,TractorPlough FourWheelTracRotavator
ID_SXGJANQONJT4,30,7,25,2,0,10,4.285714285714286,desert,TractorPlough FourWheelTracRotavator
ID_J728J2JOTW8X,10,4,28,3,0,10,2.5,lush,TractorPlough
ID_USZ30TRNQJBL,30,4,27,3,0,10,7.5,lush,WetTillagePuddling TractorPlough BullockPlough
ID_U9UPP9VVN36W,14,4,30,5,0,10,3.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_WU6X5EQG4996,20,4,30,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_P6LKMHY4PDL5,30,6,25,2,0,10,5.0,desert,TractorPlough FourWheelTracRotavator
ID_UGGORXPHQJBH,60,5,30,6,1,40,12.0,semi-desert,WetTillagePuddling
ID_YRI2CNQE5A73,19,4,22,8,0,10,4.75,desert,WetTillagePuddling FourWheelTracRotavator
ID_MPGGSPJIMQPO,45,4,29,3,0,10,11.25,lush,TractorPlough BullockPlough
ID_JEYZU4KK0CV9,22,5,24,7,0,10,4.4,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_YTE7RCP58CT2,10,6,25,5,0,10,1.6666666666666667,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_T3W78E7CPGS1,20,5,30,2,0,10,4.0,desert,TractorPlough FourWheelTracRotavator
ID_RJ6O014OTG4O,23,4,21,4,0,10,5.75,lush,TractorPlough
ID_XEXXTT1PQ77M,6,4,30,5,0,10,1.5,semi-desert,TractorPlough FourWheelTracRotavator
ID_36KT1777X8UR,5,4,28,3,0,10,1.25,lush,TractorPlough
ID_E3AT7F3A83N4,20,3,30,5,0,10,6.666666666666667,semi-desert,FourWheelTracRotavator
ID_HSYF5GFAVWB6,5,4,30,5,0,10,1.25,semi-desert,FourWheelTracRotavator TractorPlough
ID_5V8TULE3TPXE,29,4,22,8,0,10,7.25,desert,WetTillagePuddling FourWheelTracRotavator
ID_4QTMD8VTYIIY,60,5,27,7,0,10,12.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_46WQ9ESVZR14,30,1,25,7,0,10,30.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_KS5HYOGZLDBW,40,6,24,7,0,10,6.666666666666667,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_L681NR97O4JF,30,8,25,2,0,10,3.75,desert,TractorPlough FourWheelTracRotavator
ID_CMLVQLQSQPFH,25,4,25,4,0,10,6.25,lush,TractorPlough
ID_QRZ1CUMZ4DH7,5,5,27,7,0,10,1.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_SRRZWNT0ZT8D,10,5,30,2,0,10,2.0,desert,TractorPlough FourWheelTracRotavator
ID_1JKJPLC4C16E,12,4,30,5,0,10,3.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_ZQ3G0NO0T5K5,52,4,23,4,0,10,13.0,lush,TractorPlough
ID_732YLAQ5FAXY,60,6,24,7,0,10,10.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_74J83DZFHFKI,20,6,30,2,0,10,3.3333333333333335,desert,FourWheelTracRotavator TractorPlough
ID_VL6CJHS3D0QK,35,6,25,7,0,10,5.833333333333333,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_UVV51WBWK3IX,10,6,25,2,0,10,1.6666666666666667,desert,TractorPlough FourWheelTracRotavator
ID_7D2K97IJNKGE,50,4,29,3,0,10,12.5,lush,BullockPlough TractorPlough
ID_CL0BSR5DF0TH,50,5,28,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_I9W14OXVE7QN,20,5,26,7,0,10,4.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_24XUXPRRMPBY,20,5,26,7,0,10,4.0,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_9JS54MAQUSKQ,25,4,25,4,0,10,6.25,lush,TractorPlough
ID_NUAQM8D3WEV1,5,4,30,8,0,10,1.25,desert,WetTillagePuddling FourWheelTracRotavator
ID_GC4JN9Y1QJ65,25,4,22,4,0,10,6.25,lush,TractorPlough
ID_9HVHH11M5EHP,30,6,22,7,0,10,5.0,semi-desert,TractorPlough
ID_EWRYWI9R1FOG,27,4,23,4,0,10,6.75,lush,TractorPlough
ID_DN76ZZTON02Z,25,3,26,3,0,10,8.333333333333334,lush,WetTillagePuddling TractorPlough BullockPlough
ID_1LEB4CSTC1QT,5,4,30,5,0,10,1.25,semi-desert,TractorPlough
ID_MLUSIRNKCOZK,32,4,25,7,0,10,8.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_5WKC2QRPLJ30,50,4,21,4,0,10,12.5,lush,TractorPlough
ID_UQ4QUNGZJNRU,26,6,25,7,0,10,4.333333333333333,semi-desert,TractorPlough FourWheelTracRotavator
ID_8PM5Z9LDIU1E,50,5,25,7,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_6WKZ0NS2N9FA,40,5,25,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_SOTCONSNG7AB,21,4,21,4,0,10,5.25,lush,TractorPlough
ID_W17TJE9JDEXP,40,5,25,8,0,10,8.0,desert,WetTillagePuddling FourWheelTracRotavator
ID_DRCB3OQWA7Z5,20,4,25,6,0,10,5.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_KEED36D729AX,45,4,28,7,1,40,11.25,semi-desert,TractorPlough
ID_N5ISPTM0R5NG,60,4,25,6,1,40,15.0,semi-desert,TractorPlough
ID_RRJTPX8S1PFK,40,3,30,7,0,10,13.333333333333334,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_CTD692DQUEAM,25,4,26,3,0,10,6.25,lush,WetTillagePuddling TractorPlough BullockPlough
ID_0JVKV6CJUJXS,10,6,28,1,0,10,1.6666666666666667,semi-desert,TractorPlough
ID_ZZENMAS0SXL3,6,4,30,5,0,10,1.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_AMPYS6ZPETQO,40,6,25,7,0,10,6.666666666666667,semi-desert,TractorPlough FourWheelTracRotavator
ID_JKTCI1K23SAW,6,4,29,5,0,10,1.5,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough
ID_PJ9EV4FFF888,16,4,30,5,0,10,4.0,semi-desert,FourWheelTracRotavator TractorPlough
ID_S1EG3Z24PKZM,40,4,22,6,0,10,10.0,semi-desert,TractorPlough FourWheelTracRotavator
ID_7I8V9YQKQANJ,5,4,30,5,0,10,1.25,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_S0T87Q3KEP5S,9,4,25,3,0,10,2.25,lush,TractorPlough
ID_D2G927ODKYUI,32,6,25,7,0,10,5.333333333333333,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_7I9Y27WN8YHO,15,4,26,3,0,10,3.75,lush,WetTillagePuddling TractorPlough BullockPlough
ID_V9JOYOO8JGVA,35,5,25,6,0,10,7.0,semi-desert,TractorPlough
ID_YTRWSAGPU4K8,40,4,30,3,0,10,10.0,lush,TractorPlough BullockPlough
ID_Q2KQ03DWE4T9,20,5,29,2,0,10,4.0,desert,TractorPlough FourWheelTracRotavator
ID_FNUQ0UTCD1EL,20,5,30,2,0,10,4.0,desert,TractorPlough FourWheelTracRotavator
ID_3HAIIMP32YY7,22,5,28,4,0,10,4.4,lush,TractorPlough
ID_3PIKYEP7B3YO,20,4,23,4,0,10,5.0,lush,TractorPlough
ID_49PYZGRQQH47,20,3,27,3,0,10,6.666666666666667,lush,WetTillagePuddling TractorPlough BullockPlough
ID_RUV9FR72CC68,5,4,30,5,0,10,1.25,semi-desert,TractorPlough
ID_NJICUNLCW9TV,20,3,26,4,0,10,6.666666666666667,lush,TractorPlough
ID_NA3DD1E71I5P,20,4,29,3,0,10,5.0,lush,TractorPlough BullockPlough
ID_JCXFPE41ODQH,49,6,24,7,0,10,8.166666666666666,semi-desert,WetTillagePuddling TractorPlough FourWheelTracRotavator
ID_GAOR4K9JKYLD,7,4,25,3,0,10,1.75,lush,TractorPlough
ID_CRM0E6846MOM,20,4,28,2,0,10,5.0,desert,TractorPlough
ID_8V8KBA4ZYJZI,5,5,30,5,0,10,1.0,semi-desert,TractorPlough WetTillagePuddling FourWheelTracRotavator
ID_2XPLEX8DIM1O,20,5,30,5,0,10,4.0,semi-desert,FourWheelTracRotavator WetTillagePuddling
ID_X2W7QGXVGAB4,35,6,25,7,0,10,5.833333333333333,semi-desert,TractorPlough FourWheelTracRotavator
ID_03SK45K7D7RJ,45,4,27,6,1,40,11.25,semi-desert,TractorPlough WetTillagePuddling
ID_QZ20Y8ZOHFM0,30,6,23,7,0,10,5.0,semi-desert,TractorPlough
